# Time (s),Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s²),Total velocity (m/s),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (°),Longitude (°),Gravitational acceleration (m/s²),Angle of attack (°),Roll rate (°/s),Pitch rate (°/s),Yaw rate (°/s),Mass (g),Propellant mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (cm),CG location (cm),Stability margin calibers (​),Mach number (​),Reynolds number (​),Thrust (N),Drag force (N),Drag coefficient (​),Axial drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Coriolis acceleration (m/s²),Reference length (cm),Reference area (cm²),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Wind velocity (m/s),Air temperature (°C),Air pressure (mbar),Speed of sound (m/s),Simulation time step (s),Computation time (s)
# Event LAUNCH occurred at t=0 seconds
# Event IGNITION occurred at t=0 seconds
2.8543,272.45,126.76,-16.526,128.6,16.603,36.902,0.0053035,36.902,0.0082345,21.699,1.601,52.262,-0.11777,9.8118,0.63877,-3.1882e-5,-4.3582,0.0074303,782.96,0.81078,0.056072,5.3143e-4,53.844,43.386,1.9014,0.38337,6209370,9.2144,14.02,0.58511,0.58584,0.29883,0.14717,0.13911,0.10276,0.19577,4.4599e-4,0,0,0,0,-4.4213e-5,0.011748,5.5,23.758,76.44,0.0079815,NaN,13.086,978.72,339.23,0.015192,0.026528
2.8695,274.38,126.51,-16.97,128.36,17.064,37.231,0.0053829,37.231,0.0082838,21.726,1.7946,52.262,-0.11777,9.8118,0.70068,-3.2055e-5,-0.1483,0.0012738,782.86,0.71151,0.056069,5.3142e-4,53.814,43.384,1.8963,0.38258,6195454,8.863,13.961,0.58503,0.5859,0.29886,0.14714,0.13903,0.11293,0.21453,-1.0529e-4,0,0,0,0,-5.1409e-8,0.011728,5.5,23.758,76.406,0.0080952,NaN,13.074,978.49,339.22,0.013923,0.026635
2.8834,276.14,126.27,-17.29,128.13,17.373,37.534,0.0054558,37.534,0.0083282,21.751,1.698,52.262,-0.11777,9.8118,0.6991,-3.2402e-5,3.8568,9.9318e-4,782.79,0.64507,0.056067,5.3141e-4,53.814,43.383,1.8965,0.38184,6182456,8.5253,13.902,0.58495,0.58582,0.29889,0.14711,0.13895,0.11266,0.21338,-1.6465e-4,0,0,0,0,3.4907e-5,0.011709,5.5,23.758,76.432,0.0082909,NaN,13.062,978.28,339.21,0.014055,0.026738
2.8975,277.91,126.03,-17.564,127.9,17.615,37.84,0.0055294,37.84,0.0083724,21.773,1.3412,52.262,-0.11776,9.8118,0.64299,-3.2038e-5,7.7146,0.0047639,782.73,0.58122,0.056065,5.3141e-4,53.839,43.381,1.9014,0.38107,6169110,8.171,13.838,0.58487,0.58561,0.29892,0.14707,0.13888,0.10343,0.19696,-4.9362e-4,0,0,0,0,1.4023e-4,0.011689,5.5,23.758,76.513,0.0087035,NaN,13.051,978.08,339.21,0.01529,0.02691
2.9128,279.84,125.76,-17.794,127.64,17.804,38.173,0.0056097,38.173,0.0084199,21.789,0.60712,52.262,-0.11776,9.8118,0.50745,-3.1135e-5,11.316,0.0067378,782.66,0.51426,0.056063,5.314e-4,53.903,43.38,1.9133,0.38026,6154832,7.7515,13.767,0.58479,0.58525,0.29895,0.14704,0.1388,0.081277,0.15538,-5.1175e-5,0,0,0,0,3.0301e-4,0.011666,5.5,23.758,76.66,0.0095049,NaN,13.038,977.85,339.2,0.019469,0.027108
2.9323,282.28,125.42,-18.065,127.3,18.075,38.597,0.0057125,38.597,0.00848,21.791,0.60782,52.262,-0.11775,9.8118,0.27098,-3.0507e-5,14.407,0.017675,782.58,0.43493,0.056061,5.3139e-4,54.016,43.378,1.9342,0.3792,6136403,7.1639,13.677,0.58468,0.58481,0.29899,0.14699,0.13869,0.043073,0.08296,2.8015e-4,0,0,0,0,4.9394e-4,0.011637,5.5,23.758,76.913,0.010707,NaN,13.022,977.56,339.19,0.029203,0.027323
2.9615,285.94,124.9,-18.47,126.77,18.689,39.233,0.0058686,39.233,0.0085705,21.746,2.8524,52.262,-0.11774,9.8118,0.18686,-3.1103e-5,-15.12,0.018096,782.47,0.32386,0.056057,5.3138e-4,54.056,43.376,1.9417,0.37766,6109408,6.2827,13.555,0.58452,0.58458,0.29905,0.14693,0.13854,0.029619,0.058034,-1.9795e-5,0,0,0,0,-5.4854e-4,0.01159,5.5,23.758,77.357,0.012676,NaN,12.998,977.13,339.18,0.043805,0.027457
3.0053,291.39,124.1,-19.349,125.95,20.205,40.182,0.0061089,40.182,0.0087108,21.553,5.8181,52.262,-0.11773,9.8117,0.77663,-2.2098e-5,-6.0068,0.0054725,782.18,0.035109,0.056048,5.3135e-4,53.769,43.37,1.8909,0.37541,6.07e6,5.155,13.402,0.58429,0.58535,0.29914,0.14683,0.13832,0.12539,0.23689,3.4944e-4,0,0,0,0,-8.7627e-5,0.011514,5.5,23.758,77.853,0.014234,NaN,12.963,976.49,339.15,0.013086,0.027596
3.0183,293.01,123.84,-24.489,125.69,25.499,40.463,0.0061822,40.463,0.0087539,21.476,7.1072,52.262,-0.11772,9.8117,0.81996,-2.2301e-5,-1.887,0.0087477,782.18,0.035109,0.056048,5.3135e-4,53.748,43.37,1.887,0.37464,6056651,1.0042,13.346,0.58421,0.58539,0.29917,0.1468,0.13825,0.13256,0.24971,5.0624e-5,0,0,0,0,-8.6831e-6,0.011489,5.5,23.758,77.905,0.014053,NaN,12.952,976.3,339.15,0.012497,0.027708
# Event BURNOUT occurred at t=3.0308 seconds
3.0308,294.56,123.54,-25.613,125.38,26.628,40.731,0.0062528,40.731,0.0087957,21.387,7.2813,52.262,-0.11772,9.8117,0.81046,-2.2132e-5,2.1028,0.0041769,782.15,0.0064646,0.056047,5.3134e-4,53.752,43.369,1.8877,0.37371,6040802,0,13.275,0.58412,0.58527,0.2992,0.14676,0.13816,0.13097,0.24686,4.354e-5,0,0,0,0,1.0838e-5,0.011459,5.5,23.758,77.904,0.013637,NaN,12.942,976.12,339.14,0.012707,0.027844
3.0435,296.12,123.21,-25.572,125.04,26.507,41.002,0.0063251,41.002,0.0088385,21.297,6.9798,52.262,-0.11771,9.8117,0.7517,-2.2249e-5,5.9708,0.0039119,782.14,0,0.056047,5.3134e-4,53.778,43.369,1.8926,0.37273,6023980,0,13.196,0.58402,0.58501,0.29924,0.14672,0.13806,0.12124,0.22941,-2.9544e-5,0,0,0,0,8.7843e-5,0.011428,5.5,23.758,77.852,0.013256,NaN,12.932,975.94,339.14,0.013748,0.027958
3.0573,297.82,122.86,-25.563,124.68,26.37,41.295,0.0064037,41.295,0.0088851,21.204,6.4723,52.262,-0.11771,9.8117,0.64459,-2.1887e-5,9.6869,0.0046025,782.14,0,0.056047,5.3134e-4,53.828,43.369,1.9016,0.37167,6006018,0,13.111,0.58391,0.58465,0.29928,0.14667,0.13796,0.10361,0.19689,2.3803e-4,0,0,0,0,2.3253e-4,0.011394,5.5,23.758,77.744,0.012717,NaN,12.921,975.74,339.13,0.016113,0.028076
3.0734,299.79,122.45,-25.596,124.26,26.221,41.635,0.0064964,41.635,0.0089399,21.106,5.6919,52.262,-0.11771,9.8117,0.47173,-2.1404e-5,13.171,0.0093079,782.14,0,0.056047,5.3134e-4,53.909,43.369,1.9164,0.37045,5985238,0,13.011,0.58379,0.58418,0.29932,0.14662,0.13784,0.075405,0.14366,1.2459e-4,0,0,0,0,4.3272e-4,0.011355,5.5,23.758,77.558,0.01202,NaN,12.908,975.51,339.12,0.022234,0.028181
3.0956,302.51,121.88,-25.703,123.68,26.076,42.103,0.0066249,42.103,0.0090154,20.993,4.3989,52.262,-0.1177,9.8117,0.17183,-2.2366e-5,15.924,0.021512,782.14,0,0.056047,5.3134e-4,54.053,43.369,1.9425,0.36878,5956755,0,12.879,0.58362,0.58367,0.29939,0.14655,0.13768,0.027202,0.052056,-6.8315e-5,0,0,0,0,6.3837e-4,0.011301,5.5,23.758,77.23,0.011114,NaN,12.891,975.19,339.11,0.03335,0.028285
3.129,306.56,121.02,-26.007,122.81,26.085,42.801,0.0068184,42.801,0.0091274,20.887,2.0139,52.262,-0.11769,9.8117,0.40056,-1.9849e-5,-14.448,0.0090359,782.14,0,0.056047,5.3134e-4,53.938,43.369,1.9217,0.36612,5911610,0,12.687,0.58335,0.58364,0.29949,0.14644,0.13743,0.063861,0.12278,-3.3188e-4,0,0,0,0,-5.3318e-4,0.011223,5.5,23.758,76.704,0.010363,NaN,12.864,974.72,339.09,0.026657,0.028398
3.1556,309.78,120.32,-26.131,122.12,26.143,43.358,0.0069736,43.358,0.0092154,20.853,0.7864,52.262,-0.11768,9.8117,0.69823,-1.9199e-5,-8.7216,0.0039903,782.14,0,0.056047,5.3134e-4,53.794,43.369,1.8954,0.36405,5876529,0,12.547,0.58315,0.58401,0.29957,0.14635,0.13723,0.11235,0.21337,4.8587e-6,0,0,0,0,-1.9652e-4,0.011162,5.5,23.758,76.389,0.0099861,NaN,12.843,974.34,339.08,0.015519,0.028503
3.1712,311.64,119.92,-26.02,121.72,26.034,43.681,0.007064,43.681,0.0092657,20.84,0.84554,52.262,-0.11768,9.8117,0.69024,-1.9356e-5,-4.7326,0.0066826,782.14,0,0.056047,5.3134e-4,53.796,43.369,1.8959,0.363,5858534,0,12.469,0.58305,0.58389,0.29961,0.14631,0.13713,0.11103,0.21019,4.8898e-4,0,0,0,0,-5.8202e-5,0.011127,5.5,23.758,76.285,0.010034,NaN,12.831,974.12,339.07,0.01585,0.028607
3.187,313.54,119.51,-25.84,121.31,25.865,44.011,0.0071565,44.011,0.0093166,20.825,1.1523,52.262,-0.11767,9.8117,0.62062,-2.0433e-5,-0.91027,0.0054561,782.14,0,0.056047,5.3134e-4,53.828,43.369,1.9017,0.36193,5840265,0,12.387,0.58294,0.58362,0.29965,0.14627,0.13703,0.0996,0.18898,2.5503e-4,0,0,0,0,-2.1661e-6,0.011091,5.5,23.758,76.241,0.010262,NaN,12.819,973.9,339.07,0.017736,0.028711
3.2048,315.65,119.05,-25.61,120.85,25.658,44.381,0.00726,44.381,0.0093728,20.8,1.577,52.262,-0.11766,9.8117,0.51766,-2.0071e-5,2.7059,0.011351,782.14,0,0.056047,5.3134e-4,53.876,43.369,1.9104,0.36069,5819039,0,12.292,0.58282,0.5833,0.29969,0.14622,0.13691,0.082798,0.15829,-2.7798e-4,0,0,0,0,1.9273e-5,0.011051,5.5,23.758,76.258,0.010849,NaN,12.805,973.65,339.06,0.021328,0.028817
3.2261,318.19,118.51,-25.379,120.31,25.445,44.824,0.0073851,44.824,0.0094399,20.764,1.8426,52.262,-0.11766,9.8117,0.44416,-1.9104e-5,6.4478,0.021748,782.14,0,0.056047,5.3134e-4,53.91,43.369,1.9165,0.35901,5790689,0,12.169,0.58266,0.58301,0.29976,0.14615,0.13676,0.070867,0.13578,1.4386e-5,0,0,0,0,1.1047e-4,0.011003,5.5,23.758,76.356,0.012376,NaN,12.789,973.35,339.05,0.025102,0.028921
3.2512,321.15,117.87,-25.033,119.68,25.154,45.344,0.0075336,45.344,0.0095192,20.71,2.4597,52.262,-0.11765,9.8116,0.27581,-1.6661e-5,9.7175,0.03398,782.14,0,0.056047,5.3134e-4,53.989,43.369,1.9309,0.35705,5757516,0,12.023,0.58247,0.58261,0.29983,0.14607,0.13657,0.043765,0.08417,9.5121e-5,0,0,0,0,2.5369e-4,0.010946,5.5,23.758,76.562,0.014397,NaN,12.77,973,339.04,0.037653,0.029025
3.2888,325.57,116.94,-24.515,118.74,24.756,46.122,0.0077609,46.122,0.0096411,20.6,3.443,52.262,-0.11764,9.8116,0.0075499,-1.9329e-5,-11.461,1.2159,782.14,0,0.056047,5.3134e-4,54.118,43.369,1.9543,0.35406,5706969,0,11.808,0.58219,0.58219,0.29994,0.14595,0.1363,0.0011875,0.0030146,-1.5458e-4,0,0,0,0,-3.5893e-4,0.010862,5.5,23.758,76.974,0.016503,NaN,12.741,972.49,339.02,0.05,0.029219
3.3388,331.39,115.73,-23.933,117.52,24.345,47.147,0.0080722,47.147,0.0098097,20.399,4.4624,52.262,-0.11762,9.8116,0.32012,-2.2942e-5,-8.3813,0.026262,782.14,0,0.056047,5.3134e-4,53.96,43.369,1.9256,0.35013,5640643,0,11.536,0.58182,0.582,0.30009,0.14579,0.13594,0.050839,0.098145,-3.9269e-4,0,0,0,0,-1.963e-4,0.01075,5.5,23.758,77.492,0.016839,NaN,12.703,971.8,339,0.036572,0.029367
3.3754,335.61,114.86,-23.575,116.63,24.109,47.89,0.0083059,47.89,0.0099371,20.225,5.0456,52.262,-0.11761,9.8116,0.49993,-1.4504e-5,-3.3455,0.010574,782.14,0,0.056047,5.3134e-4,53.87,43.369,1.9093,0.34747,5595510,0,11.355,0.58157,0.58201,0.30019,0.14569,0.1357,0.079831,0.15265,-1.5724e-4,0,0,0,0,-3.1762e-5,0.010668,5.5,23.758,77.712,0.014713,NaN,12.676,971.31,338.98,0.023888,0.029553
3.3993,338.34,114.3,-23.408,116.06,23.963,48.372,0.0084597,48.372,0.01002,20.103,5.1252,52.262,-0.11761,9.8116,0.53509,-1.2033e-5,0.83314,0.010061,782.14,0,0.056047,5.3134e-4,53.852,43.369,1.906,0.34579,5567065,0,11.24,0.58142,0.58192,0.30025,0.14562,0.13554,0.085529,0.16271,3.8924e-5,0,0,0,0,1.9891e-6,0.010615,5.5,23.758,77.743,0.013594,NaN,12.658,970.99,338.97,0.022638,0.029792
3.4219,340.93,113.77,-23.299,115.52,23.823,48.826,0.0086058,48.826,0.010099,19.988,4.9692,52.262,-0.1176,9.8116,0.50355,-1.1571e-5,4.7481,0.013245,782.14,0,0.056047,5.3134e-4,53.865,43.369,1.9084,0.34424,5540884,0,11.132,0.58127,0.58172,0.30031,0.14556,0.13541,0.080397,0.15382,-4.3567e-5,0,0,0,0,6.5189e-5,0.010565,5.5,23.758,77.679,0.012517,NaN,12.641,970.68,338.96,0.024169,0.029961
3.4461,343.67,113.21,-23.247,114.94,23.677,49.307,0.0087615,49.307,0.010181,19.873,4.495,52.262,-0.11759,9.8116,0.38303,-1.1344e-5,8.2902,0.0095151,782.14,0,0.056047,5.3134e-4,53.922,43.369,1.9187,0.3426,5513142,0,11.017,0.58113,0.58139,0.30037,0.1455,0.13526,0.060915,0.11679,-2.062e-4,0,0,0,0,2.0065e-4,0.010512,5.5,23.758,77.519,0.012084,NaN,12.623,970.36,338.95,0.032146,0.030122
3.4783,347.3,112.46,-23.341,114.18,23.546,49.944,0.0089683,49.944,0.010288,19.75,3.1008,52.262,-0.11758,9.8116,0.0050563,-1.0945e-5,10.389,0.69967,782.14,0,0.056047,5.3134e-4,54.104,43.369,1.9519,0.34026,5473641,0,10.853,0.58092,0.58092,0.30046,0.14541,0.13505,7.943e-4,0.0010688,-2.3442e-5,0,0,0,0,3.195e-4,0.010443,5.5,23.758,77.208,0.012863,NaN,12.6,969.94,338.93,0.048219,0.030246
3.5265,352.69,111.33,-23.384,113.05,23.445,50.894,0.0092796,50.894,0.010447,19.644,1.6879,52.262,-0.11757,9.8116,0.39524,-2.1165e-5,-6.6144,0.011892,782.14,0,0.056047,5.3134e-4,53.91,43.369,1.9165,0.33691,5417065,0,10.633,0.58062,0.5809,0.30059,0.14528,0.13476,0.062852,0.12087,-4.2648e-4,0,0,0,0,-1.3211e-4,0.010342,5.5,23.758,76.776,0.015544,NaN,12.565,969.3,338.91,0.032154,0.030368
3.5586,356.26,110.58,-23.228,112.31,23.282,51.525,0.0094897,51.525,0.010553,19.594,1.5922,52.262,-0.11756,9.8115,0.42487,-2.2625e-5,-2.3305,0.0038849,782.14,0,0.056047,5.3134e-4,53.893,43.369,1.9135,0.33481,5381506,0,10.494,0.58043,0.58076,0.30067,0.1452,0.13457,0.067616,0.12919,-4.5189e-4,0,0,0,0,-1.6608e-5,0.010276,5.5,23.758,76.632,0.017169,NaN,12.541,968.89,338.9,0.030477,0.030474
3.5891,359.62,109.88,-22.949,111.6,23.04,52.121,0.0096924,52.121,0.010655,19.539,2.0439,52.262,-0.11755,9.8115,0.29352,-2.4433e-5,1.1097,0.0055068,782.14,0,0.056047,5.3134e-4,53.955,43.369,1.9248,0.33289,5348978,0,10.363,0.58027,0.58042,0.30074,0.14512,0.13441,0.04651,0.089959,3.8364e-4,0,0,0,0,3.8092e-6,0.010213,5.5,23.758,76.616,0.017817,NaN,12.519,968.49,338.89,0.044292,0.030685
3.6334,364.46,108.87,-22.418,110.59,22.66,52.984,0.0099929,52.984,0.010806,19.422,3.3022,52.262,-0.11754,9.8115,0.087329,-2.3987e-5,-2.6696,0.020929,782.14,0,0.056047,5.3134e-4,54.054,43.369,1.9427,0.33024,5304056,0,10.187,0.58004,0.58005,0.30084,0.14502,0.13418,0.013744,0.027215,-2.2976e-4,0,0,0,0,-2.2405e-5,0.010122,5.5,23.758,76.718,0.016822,NaN,12.488,967.92,338.87,0.05,0.030918
3.6834,369.88,107.77,-22.003,109.47,22.354,53.95,0.010338,53.95,0.010979,19.233,3.9462,52.262,-0.11752,9.8115,0.29917,-2.7645e-5,0.86148,0.012952,782.14,0,0.056047,5.3134e-4,53.947,43.369,1.9232,0.32711,5251155,0,9.9859,0.57977,0.57993,0.30096,0.14491,0.13391,0.047394,0.091457,3.7199e-4,0,0,0,0,2.3783e-6,0.010019,5.5,23.758,76.775,0.014087,NaN,12.453,967.29,338.85,0.045176,0.031036
3.7286,374.73,106.78,-21.799,108.46,22.124,54.815,0.010651,54.815,0.011133,19.058,3.7761,52.262,-0.11751,9.8115,0.2622,-2.5008e-5,4.6756,0.018856,782.14,0,0.056047,5.3134e-4,53.962,43.369,1.926,0.32425,5202911,0,9.8015,0.57953,0.57966,0.30106,0.1448,0.13367,0.04148,0.079648,-9.742e-5,0,0,0,0,7.1306e-5,0.0099274,5.5,23.758,76.647,0.012211,NaN,12.421,966.72,338.83,0.05,0.031144
3.7786,380.04,105.69,-21.641,107.36,21.9,55.764,0.010995,55.764,0.011297,18.881,3.3549,52.262,-0.1175,9.8115,0.13675,-2.9513e-5,7.4544,0.055175,782.14,0,0.056047,5.3134e-4,54.02,43.369,1.9366,0.32122,5151847,0,9.6076,0.57928,0.57932,0.30118,0.14469,0.13341,0.021542,0.041819,-9.9946e-7,0,0,0,0,1.847e-4,0.0098271,5.5,23.758,76.336,0.011246,NaN,12.387,966.1,338.81,0.05,0.031249
3.8286,385.29,104.61,-21.527,106.27,21.711,56.704,0.011336,56.704,0.011454,18.726,2.8213,52.262,-0.11748,9.8115,0.036495,-2.778e-5,-8.2218,0.15229,782.14,0,0.056047,5.3134e-4,54.067,43.369,1.9451,0.31828,5102130,0,9.4218,0.57905,0.57905,0.30129,0.14459,0.13317,0.0057292,0.010878,-3.6824e-4,0,0,0,0,-2.2889e-4,0.0097283,5.5,23.758,75.935,0.012381,NaN,12.353,965.48,338.78,0.05,0.031385
3.8786,390.5,103.54,-21.43,105.19,21.549,57.637,0.011676,57.637,0.011607,18.598,2.2581,52.262,-0.11747,9.8114,0.22336,-2.7687e-5,-6.4641,0.012954,782.14,0,0.056047,5.3134e-4,53.972,43.369,1.9279,0.31529,5051857,0,9.2376,0.57881,0.57889,0.3014,0.14448,0.13292,0.035268,0.068349,4.006e-5,0,0,0,0,-1.4419e-4,0.0096311,5.5,23.758,75.558,0.017042,NaN,12.319,964.87,338.76,0.05,0.031494
3.9286,395.65,102.47,-21.267,104.13,21.357,58.564,0.012024,58.564,0.011763,18.494,1.9549,52.262,-0.11746,9.8114,0.32201,-2.4932e-5,-2.7065,-0.0032732,782.14,0,0.056047,5.3134e-4,53.921,43.369,1.9186,0.31225,5000682,0,9.052,0.57856,0.57875,0.30152,0.14437,0.13267,0.050993,0.097898,4.2907e-4,0,0,0,0,-2.5777e-5,0.0095354,5.5,23.758,75.324,0.020696,NaN,12.285,964.27,338.74,0.046462,0.031598
3.975,400.39,101.49,-21.032,103.14,21.124,59.421,0.012359,59.421,0.011916,18.402,1.9605,52.262,-0.11744,9.8114,0.30979,-2.5895e-5,1.1519,0.0033039,782.14,0,0.056047,5.3134e-4,53.924,43.369,1.9192,0.30934,4951880,0,8.8752,0.57834,0.57851,0.30163,0.14427,0.13244,0.049029,0.09429,-8.0162e-5,0,0,0,0,4.7577e-6,0.0094474,5.5,23.758,75.289,0.021128,NaN,12.254,963.71,338.73,0.049181,0.031702
4.0242,405.35,100.46,-20.679,102.11,20.813,60.324,0.012725,60.324,0.012086,18.299,2.3592,52.262,-0.11743,9.8114,0.15157,-2.738e-5,4.3322,0.027,782.14,0,0.056047,5.3134e-4,53.999,43.369,1.9327,0.30625,4900161,0,8.6879,0.5781,0.57814,0.30175,0.14416,0.13219,0.023861,0.046102,4.8765e-4,0,0,0,0,6.8673e-5,0.0093553,5.5,23.758,75.432,0.020703,NaN,12.222,963.13,338.71,0.05,0.031806
4.0742,410.35,99.437,-20.35,101.08,20.521,61.235,0.013108,61.235,0.012264,18.167,2.6428,52.262,-0.11742,9.8114,0.019108,-2.8498e-5,4.8919,0.11116,782.14,0,0.056047,5.3134e-4,54.061,43.369,1.9441,0.303,4845972,0,8.4953,0.57785,0.57785,0.30187,0.14405,0.13194,0.0029947,0.0057238,-1.2127e-4,0,0,0,0,8.946e-5,0.0092622,5.5,23.758,75.669,0.019318,NaN,12.19,962.54,338.69,0.05,0.03191
4.1242,415.3,98.426,-20.083,100.06,20.262,62.141,0.013497,62.141,0.012444,18.036,2.6918,52.262,-0.1174,9.8114,0.036066,-2.8698e-5,-4.9811,0.016299,782.14,0,0.056047,5.3134e-4,54.05,43.369,1.942,0.29968,4790642,0,8.3015,0.57761,0.57761,0.30199,0.14394,0.13167,0.0056542,0.011435,-2.5687e-4,0,0,0,0,-9.4834e-5,0.0091702,5.5,23.758,75.919,0.018632,NaN,12.158,961.96,338.67,0.05,0.032013
4.1742,420.19,97.429,-19.809,99.059,20.008,63.039,0.013889,63.039,0.012624,17.898,2.8145,52.262,-0.11739,9.8113,0.11713,-2.7586e-5,-4.0154,-0.0013413,782.14,0,0.056047,5.3134e-4,54.007,43.369,1.9342,0.29647,4737173,0,8.1167,0.57737,0.5774,0.30212,0.14383,0.13143,0.018407,0.036058,4.7147e-4,0,0,0,0,-6.2976e-5,0.0090792,5.5,23.758,76.148,0.018385,NaN,12.126,961.39,338.65,0.05,0.032128
4.2242,425.04,96.445,-19.473,98.065,19.753,63.93,0.014285,63.93,0.012802,17.753,3.314,52.262,-0.11738,9.8113,0.33207,-2.5291e-5,-2.0707,-7.3285e-4,782.14,0,0.056047,5.3134e-4,53.899,43.369,1.9146,0.29356,4688570,0,7.9529,0.57716,0.57736,0.30223,0.14373,0.1312,0.052535,0.10093,4.7521e-4,0,0,0,0,-1.7083e-5,0.008989,5.5,23.758,76.31,0.018371,NaN,12.094,960.82,338.63,0.05,0.032232
4.2742,429.84,95.479,-19.209,97.083,19.538,64.814,0.014682,64.814,0.012979,17.573,3.5701,52.262,-0.11736,9.8113,0.44948,-2.566e-5,3.1427,-0.011899,782.14,0,0.056047,5.3134e-4,53.84,43.369,1.9039,0.29081,4642678,0,7.7999,0.57697,0.57733,0.30233,0.14364,0.13099,0.071364,0.13605,-1.028e-4,0,0,0,0,4.0098e-5,0.0088989,5.5,23.758,76.287,0.01979,NaN,12.063,960.26,338.61,0.038704,0.032336
4.3129,433.52,94.737,-19.125,96.33,19.398,65.491,0.014992,65.491,0.013116,17.442,3.2396,52.262,-0.11735,9.8113,0.33409,-2.1519e-5,6.5336,-0.019515,782.14,0,0.056047,5.3134e-4,53.894,43.369,1.9137,0.28866,4606751,0,7.6774,0.57682,0.57702,0.30242,0.14357,0.13083,0.052841,0.10103,-8.2117e-6,0,0,0,0,1.7593e-4,0.00883,5.5,23.758,76.097,0.021343,NaN,12.039,959.83,338.59,0.05,0.032439
4.3629,438.23,93.783,-19.073,95.364,19.255,66.359,0.015397,66.359,0.013294,17.291,2.6423,52.262,-0.11734,9.8113,0.10051,-2.3485e-5,9.3492,-0.078675,782.14,0,0.056047,5.3134e-4,54.006,43.369,1.934,0.28599,4562163,0,7.527,0.57664,0.57666,0.30252,0.14348,0.13063,0.015776,0.030514,-3.3759e-4,0,0,0,0,3.6702e-4,0.008742,5.5,23.758,75.688,0.022754,NaN,12.008,959.27,338.58,0.05,0.032561
4.4129,442.9,92.827,-19.168,94.405,19.226,67.221,0.01581,67.221,0.013475,17.188,1.4841,52.262,-0.11733,9.8113,0.36986,-2.617e-5,-7.8309,-0.020554,782.14,0,0.056047,5.3134e-4,53.872,43.369,1.9096,0.28307,4513527,0,7.3699,0.57644,0.57668,0.30263,0.14339,0.13042,0.058544,0.11205,-1.051e-4,0,0,0,0,-2.6286e-4,0.008656,5.5,23.758,75.239,0.020812,NaN,11.978,958.73,338.56,0.049682,0.032665
4.4626,447.49,91.875,-19.072,93.459,19.106,68.074,0.016225,68.074,0.013656,17.133,1.1376,52.262,-0.11732,9.8113,0.51395,-2.3085e-5,-2.3036,-0.0035107,782.14,0,0.056047,5.3134e-4,53.8,43.369,1.8966,0.28032,4467812,0,7.2239,0.57626,0.57672,0.30274,0.1433,0.13022,0.081712,0.15532,7.5151e-5,0,0,0,0,-2.3197e-5,0.0085723,5.5,23.758,74.982,0.01857,NaN,11.948,958.19,338.54,0.036568,0.032769
4.4992,450.83,91.184,-18.704,92.769,18.818,68.699,0.016531,68.699,0.013787,17.075,2.0667,52.262,-0.11731,9.8112,0.12883,-2.4631e-5,0.23255,-2.3218e-4,782.14,0,0.056047,5.3134e-4,53.986,43.369,1.9304,0.27875,4441427,0,7.1337,0.57615,0.57618,0.3028,0.14325,0.1301,0.02023,0.038959,4.2881e-4,0,0,0,0,2.3909e-7,0.0085108,5.5,23.758,74.953,0.018217,NaN,11.927,957.79,338.53,0.05,0.032878
4.5492,455.37,90.251,-18.635,91.835,18.695,69.551,0.016951,69.551,0.013964,16.986,1.497,52.262,-0.1173,9.8112,0.34461,-2.4771e-5,2.7563,-0.0029813,782.14,0,0.056047,5.3134e-4,53.878,43.369,1.9107,0.27555,4388623,0,6.9668,0.57595,0.57616,0.30292,0.14315,0.12987,0.054478,0.10387,7.1881e-5,0,0,0,0,3.4376e-5,0.0084274,5.5,23.758,75.019,0.01834,NaN,11.897,957.26,338.51,0.05,0.032992
4.5992,459.86,89.329,-18.234,90.912,18.381,70.398,0.017371,70.398,0.014138,16.891,2.317,52.262,-0.11728,9.8112,0.035124,-2.3799e-5,-4.4014,-0.056128,782.14,0,0.056047,5.3134e-4,54.028,43.369,1.9379,0.27299,4345895,0,6.8294,0.57579,0.57579,0.30302,0.14308,0.12969,0.0054968,0.01057,4.1015e-4,0,0,0,0,-8.9322e-5,0.0083447,5.5,23.758,75.214,0.018699,NaN,11.868,956.74,338.49,0.05,0.033164
4.6492,464.3,88.43,-17.75,90.001,18.119,71.239,0.017792,71.239,0.01431,16.741,3.6396,52.262,-0.11727,9.8112,0.63438,-1.802e-5,-0.90901,-0.0056144,782.14,0,0.056047,5.3134e-4,53.735,43.369,1.8847,0.27081,4309542,0,6.7241,0.57565,0.57635,0.30311,0.14301,0.12953,0.10119,0.19071,-1.2417e-4,0,0,0,0,-3.8717e-6,0.0082615,5.5,23.758,75.37,0.019853,NaN,11.839,956.22,338.47,0.031974,0.033279
